,id,category,harga,jumlah_kamar,jumlah_kamar_mandi,luas_garasi,luas_bangunan,luas_lahan,name,link,daerah,lon,lat,total_luas,harga_fix,label
624,HO61056D4C9DBB6ID,house,275000000,2.0,1.0,6.0,40.0,60.0,Claster citra indah bedahan Deket pintu tol sawangan,https://www.lamudi.co.id/claster-citra-indah-bedahan-deket-pintu-tol-sawangan.html,Depok,106.85306,-6.44472,100.0,2750000.0,2
625,HO62D0F24F75A7EID,house,485000000,3.0,2.0,0.0,60.0,40.0,rumah model klasik Eropa,https://www.lamudi.co.id/rumah-model-klasik-eropa-2.html,Depok,106.88167,-6.43139,100.0,4850000.0,2
626,ID620CO84JAXINTRESID,commercial-1,5500000000,0.0,0.0,0.0,188.0,200.0,Ruko Gandeng 2 Unit Sertifikat SHM Strategis di Depok Keamanan 24jam,https://www.lamudi.co.id/ruko-gandeng-2-unit-sertifikat-shm-strategis-di-de-165901264570.html,Depok,106.7452652,-6.3738682,388.0,14175257.731958764,0
627,HO60FFE9EEEB974ID,house,2300000000,6.0,4.0,4.0,185.0,416.0,Rumah Tropis di Cinangka,https://www.lamudi.co.id/rumah-tropis-di-cinangka-165969739478.html,Depok,106.77444,-6.40278,601.0,3826955.074875208,2
628,HO62B9354A61914ID,house,1080000000,3.0,2.0,1.0,160.0,165.0,Jual Cepat Rumah Luas Bebas Banjir Dekat Cinere Harga All In Nego Bisa KPR,https://www.lamudi.co.id/jual-cepat-rumah-luas-bebas-banjir-dekat-cinere-harga-nego-bisa-kpr.html,Depok,106.7837,-6.3314,325.0,3323076.923076923,2
629,HO62F09F3C8423CID,house,1295000000,3.0,2.0,1.0,83.0,100.0,"Townhouse Margonda, jarak 450m ke Jl. Margonda Raya.",https://www.lamudi.co.id/townhouse-margonda-jarak-450m-ke-jl-margonda-raya-165993657210.html,Depok,106.83826,-6.37132,183.0,7076502.7322404375,2
630,HO606597224D21FID,house,372700000,2.0,1.0,0.0,36.0,84.0,GDC Tajur Halang,https://www.lamudi.co.id/gdc-tajur-halang-1.html,Depok,106.8118296,-6.4452406,120.0,3105833.3333333335,2
631,HO6328436F7BC58ID,house,853000000,2.0,1.0,1.0,45.0,84.0,PERMATA CIMANGGIS,https://www.lamudi.co.id/permata-cimanggis-166358308779.html,Depok,107.1118952,-6.5184462,129.0,6612403.100775193,2
632,HO630B7D6CC4F20ID,house,2040000000,3.0,2.0,1.0,121.0,130.0,Rumah 2 Lantai Siap Huni Bisa KPR Dekat Gerbang Tol Cimanggis Harga All In,https://www.lamudi.co.id/rumah-2-lantai-siap-huni-bisa-kpr-dekat-gerbang-to-166169738875.html,Depok,106.8747764,-6.367494,251.0,8127490.039840638,2
633,HO62D90ED3EB6CFID,house,500000000,2.0,1.0,1.0,36.0,68.0,Rumah Minimalis Seken Siap Huni Bisa KPR di Permata Hills Residence Harga All In,https://www.lamudi.co.id/jual-rumah-minimalis-seken-siap-huni-bisa-kpr-di-p-165839227588.html,Depok,106.74361,-6.39472,104.0,4807692.307692308,2
634,HO62F0DFDAC4794ID,house,900000000,2.0,2.0,1.0,45.0,90.0,Rumah Strategis Siap Huni di Margo Residence 1 Harga All In Nego Bisa KPR,https://www.lamudi.co.id/dijual-rumah-strategis-siap-huni-di-margo-residenc-165995311462.html,Depok,106.8220413,-6.3910558,135.0,6666666.666666667,2
635,HO62B987AAD4F4CID,house,2040000000,2.0,2.0,1.0,150.0,113.0,Jual Rumah Minimalis 2 Lantai Siap Huni di Limo Residence Harga All In Bisa KPR,https://www.lamudi.co.id/jual-rumah-minimalis-2-lantai-siap-huni-di-limo-residence-bisa-kpr.html,Depok,106.7761,-6.3606,263.0,7756653.992395437,2
636,HO62D900C7DA078ID,house,690000000,2.0,1.0,1.0,45.0,87.0,Rumah Bebas Banjir di D Mapple Residence Dekat Stasiun Harga All In Bisa KPR,https://www.lamudi.co.id/dijual-rumah-bebas-banjir-di-d-mapple-residence-de-165838867993.html,Depok,106.78889,-6.43778,132.0,5227272.7272727275,2
637,HO628792B2CAB70ID,house,1200000000,3.0,3.0,1.0,100.0,120.0,Jual Rumah Bebas Banjir di Perum Depok Maharaja Harga All In Bisa KPR,https://www.lamudi.co.id/jual-rumah-bebas-banjir-di-perum-depok-maharaja-bisa-kpr.html,Depok,106.808195,-6.394443,220.0,5454545.454545454,2
638,HO6336B54F5153BID,house,1560000000,3.0,2.0,1.0,85.0,133.0,Rumah Minimalis Luas Harga All In di Perum Depok Mulya Siap Huni Bisa KPR,https://www.lamudi.co.id/rumah-minimalis-luas-harga-all-in-di-perum-depok-m-166452974361.html,Depok,106.81139,-6.38417,218.0,7155963.302752294,2
639,HO63746341A85FEID,house,1500000000,3.0,3.0,1.0,104.0,164.0,Jual Rumah Hook Luas Strategis Siap Huni di Depok Harga All In Nego Bisa KPR,https://www.lamudi.co.id/jual-rumah-hook-luas-strategis-siap-huni-di-depok-166857196973.html,Depok,106.843995,-6.396921,268.0,5597014.925373134,2
640,HO637D8B840883BID,house,365320000,2.0,1.0,1.0,36.0,72.0,Dijual Rumah satu lantai termurah se depok,https://www.lamudi.co.id/dijual-rumah-satu-lantai-termurah-se-depok-166917210073.html,Depok,106.7525,-6.425,108.0,3382592.592592593,2
641,HO5FD053DC03D0CID,house,655000000,2.0,1.0,1.0,40.0,75.0,Rumah townhouse bojongsari depok,https://www.lamudi.co.id/rumah-townhouse-bojongsari-depok.html,Depok,106.73727,-6.38594,115.0,5695652.173913044,2
642,HO627CCB67159C7ID,house,600000000,2.0,1.0,1.0,41.0,65.0,Rumah Minimalis di Cinangka Pondok Cabe,https://www.lamudi.co.id/rumah-minimalis-cinangka-pondok-cabe.html,Depok,106.74528,-6.36806,106.0,5660377.358490566,2
643,HO636E244F31B91ID,house,875000000,3.0,3.0,1.0,90.0,98.0,RUMAH SEKEN DI DI PERUM PALM VILLAGE PONDOK RAJEG CILODONG DEPOK,https://www.lamudi.co.id/rumah-seken-di-di-perum-palm-village-pondok-rajeg-166816263975.html,Depok,106.82629,-6.4677,188.0,4654255.319148936,2
644,HO62E268449119EID,house,750000000,3.0,2.0,2.0,60.0,62.0,Rumah Nempel GrandDepokCity dekat stasiun Depok dan tol Margonda ,https://www.lamudi.co.id/rumah-nempel-granddepokcity-dekat-stasiun-depok-da-165900499692.html,Depok,106.831,-6.418414,122.0,6147540.983606557,2
645,HO6349446CD1412ID,house,1172500000,3.0,2.0,2.0,75.0,84.0,Trevista Hills Tipe A,https://www.lamudi.co.id/trevista-hills-tipe-a-166574602830.html,Depok,106.7332968,-6.3796006,159.0,7374213.8364779875,2
646,HO62FB5110D66B5ID,house,506000000,2.0,2.0,1.0,46.0,40.0,Rumah Scandiv dekat stasiun Cibinong dekat tol Cimanggis,https://www.lamudi.co.id/rumah-scandiv-dekat-stasiun-cibinong-dekat-tol-cim-166063745678.html,Depok,106.85306,-6.45083,86.0,5883720.930232558,2
647,HO636C716CED2DBID,house,550000000,2.0,2.0,1.0,60.0,80.0,"Rumah Dijual di Sekitar Tanah Baru, Beji, Depok",https://www.lamudi.co.id/rumah-dijual-di-sekitar-tanah-baru-beji-depok-166805130830.html,Depok,106.80906,-6.37953,140.0,3928571.4285714286,2
648,HO62DCF83AB7506ID,house,1650000000,3.0,2.0,5.0,140.0,144.0,Dijual murah rumah di Perumahan Amaryllis Garden - Depok,https://www.lamudi.co.id/dijual-rumah-di-perumahan-amaryllis-garden-depok-165864863481.html,Depok,106.83571354708,-6.4462813667426,284.0,5809859.154929577,2
649,HO62527E6D16E1DID,house,15630000000,5.0,6.0,0.0,2500.0,1125.0,Rumah Dijual di Cinere Blok A Megapolitan dekat Kalimera Bukit Indah,https://www.lamudi.co.id/cinere-blok-a-megapolitan-sebrang-cinere-mall-jual-murah.html,Depok,106.788235,-6.326466,3625.0,4311724.137931035,1
650,HO633644FFD4151ID,house,559000000,3.0,1.0,1.0,52.0,60.0,Prestige Sawangan Tipe 52,https://www.lamudi.co.id/prestige-sawangan-tipe-52-166450099167.html,Depok,106.7651185,-6.4042227,112.0,4991071.428571428,2
651,HO6366812E003C6ID,house,1350000000,3.0,3.0,2.0,105.0,70.0,Dijual Rumah Modern Siap Huni (sisa 2) Harga Bersaing,https://www.lamudi.co.id/dijual-rumah-modern-siap-huni-sisa-2-harga-bersain-166766212688.html,Depok,106.8469609,-6.3462309,175.0,7714285.714285715,2
652,HO635A1E1C8C00AID,house,445000000,2.0,1.0,2.0,42.0,60.0,Hunian Dengan Model Scandinavian di Sawangan,https://www.lamudi.co.id/hunian-dengan-model-scandinavian-di-sawangan-166685033223.html,Depok,106.77081645157,-6.4032260930662,102.0,4362745.098039215,2
653,HO6311D315EE701ID,house,726000000,3.0,2.0,2.0,56.0,66.0,Rumah DP 0% Nempel Jalan Raya Bogor-Jakarta,https://www.lamudi.co.id/rumah-dp-0-di-sukmajaya-depok-166211253331.html,Depok,106.83821607548,-6.4392271810475,122.0,5950819.672131147,2
654,HO6320633597FCAID,house,1630100000,2.0,2.0,1.0,89.0,85.0,Cluster Nahara Tipe 5 – Cimanggis Golf Estate,https://www.lamudi.co.id/cluster-nahara-tipe-5-cimanggis-golf-estate-166306693316.html,Depok,106.8899267,-6.4218085,174.0,9368390.804597702,0
655,HO6268E12D1038BID,house,550000000,2.0,1.0,0.0,36.0,60.0,Rumah Tanpa DP di Sawangan Depok dengan Konsep Jepang Minimalis,https://www.lamudi.co.id/rumah-tanpa-dp-di-sawangan-depok-dengan-konsep-jepang-minimalis.html,Depok,106.81861,-6.4,96.0,5729166.666666667,2
656,LA62382E3810725ID,land,6282000000,0.0,0.0,0.0,0.0,1745.0,"Tanah sawangan, 2 km dari pintu tol Desari",https://www.lamudi.co.id/tanah-sawangan-2-km-dari-pintu-tol-desari.html,Depok,106.76611,-6.40361,1745.0,3600000.0,1
657,HO629D9AECE2986ID,house,2500000000,4.0,4.0,1.0,238.0,185.0,"DIJUAL CEPAT RUKOM 2 LANTAI CANTIK,BERSIH,RAPIH, CIMANGGIS DEPOK",https://www.lamudi.co.id/dijual-cepat-rukom-2-lantai-cantik-bersih-rapih-cimanggis-depok.html,Depok,107.435709,-6.611371,423.0,5910165.48463357,2
658,HO63713D1938604ID,house,630000000,3.0,2.0,2.0,60.0,124.0,Rumah Siap Huni di Cimanggis Depok,https://www.lamudi.co.id/rumah-siap-huni-di-cimanggis-depok-166836559374.html,Depok,106.87873782799,-6.4006138628028,184.0,3423913.0434782607,2
659,CO62D7D38D23D7CID,commercial-1,386279000,0.0,0.0,0.0,9.0,15.0,Shila at Sawangan Marche Kiosk 3x3 ,https://www.lamudi.co.id/shila-at-sawangan-marche-kiosk-3x3-1.html,Depok,106.752062,-6.391806,24.0,16094958.333333334,0
660,HO6311D30844B8BID,house,550000000,2.0,1.0,2.0,42.0,78.0,Hunian Dengan Konsep Nuansa Bali Di Kalimulya Depok,https://www.lamudi.co.id/perumahan-di-kalimulya-depok-166211252072.html,Depok,106.82225579895,-6.4437694231266,120.0,4583333.333333333,2
661,HO6362801AEDF69ID,house,400000000,2.0,1.0,1.0,36.0,69.0,kredit rumah modern tanpa DP dekat boarding school alwahfi Depok sawan,https://www.lamudi.co.id/rumah-modern-minimalis-murah-tanpa-dp-166739970632.html,Depok,106.74317,-6.43896,105.0,3809523.8095238097,2
662,CO63733D9890BA9ID,commercial-1,17700000000,0.0,0.0,0.0,609.0,1131.0,Kantor dan Workshop Strategis (Nego),https://www.lamudi.co.id/kantor-dan-workshop-strategis-166849679254.html,Depok,106.89991287674,-6.4148560995624,1740.0,10172413.793103449,0
663,CO637398A655B76ID,commercial-1,2800000000,0.0,0.0,0.0,120.0,50.0,Ruko Strategis di jantung Kota Depok Margonda Raya,https://www.lamudi.co.id/ruko-strategis-di-jantung-kota-depok-margonda-raya-166852010266.html,Depok,106.835818,-6.37204,170.0,16470588.235294119,0
664,HO6370B67C9EAA5ID,house,456000000,2.0,1.0,1.0,40.0,60.0,Hunian Mewah 2 Lantai di Perbatasan Depok dan Pondok Rajeg Cibinong,https://www.lamudi.co.id/hunian-mewah-2-lantai-di-perbatasan-depok-dan-pond-166833113224.html,Depok,106.82591,-6.4554,100.0,4560000.0,2
665,HO635622272DDD8ID,house,588806000,2.0,2.0,1.0,40.0,68.0,Rumah 2 Lt Ada Balkon Di Depok  Dekat Pusat Pemerintahan Kota Dp 5 Jt ,https://www.lamudi.co.id/rumah-2-lt-ada-balkon-di-depok-dekat-pusat-pemerin-166658922384.html,Depok,106.84143,-6.44302,108.0,5451907.407407408,2
666,HO636BF33BBEC1BID,house,1075000000,3.0,3.0,2.0,70.0,90.0,Rumah Pinggir Jalan Desa Depok-Bogor,https://www.lamudi.co.id/rumah-pinggir-jalan-desa-depok-bogor-166801900353.html,Depok,106.82915852386,-6.4434947228458,160.0,6718750.0,2
667,HO6336498665EA8ID,house,2797000000,4.0,3.0,2.0,120.0,129.0,Sutera Sawangan Tipe Ruby,https://www.lamudi.co.id/sutera-sawangan-tipe-ruby-166450215073.html,Depok,106.74395,-6.3817975,249.0,11232931.726907631,0
668,HO635787FF732EAID,house,7000000000,7.0,3.0,0.0,500.0,585.0,DiJual CEPAT harus pindah.Rumah tapak Pinggir jalan Depok NEGO,https://www.lamudi.co.id/dijual-cepat-rumah-tapak-pinggir-jalan-depok-nego-166668083149.html,Depok,106.81262,-6.39293,1085.0,6451612.903225807,2
669,HO6380498FCA665ID,house,786000000,3.0,2.0,1.0,70.0,67.0,Dijual RUMAH Asri & Cantik GRIYA BUKIT ARKANZA ,https://www.lamudi.co.id/dijual-rumah-cantik-griya-bukit-arkanza-166935182382.html,Depok,106.75796,-6.37277,137.0,5737226.277372262,2
670,HO6343989BA8846ID,house,1630000000,3.0,2.0,2.0,81.0,83.0,rumah dekat jakarta selatan,https://www.lamudi.co.id/rumah-dekat-jakarta-selatan-166537436353.html,Depok,106.8064,-6.37073,164.0,9939024.390243903,0
671,CO62A8376A3500AID,commercial-1,1593075000,0.0,0.0,0.0,96.15,0.0,Dijual Office Space Kantor di Taman Melati Margonda Depok,https://www.lamudi.co.id/dijual-office-space-kantor-di-taman-melati-margonda-depok.html,Depok,106.832957,-6.360382,96.15,16568642.745709827,0
672,HO63688D635B950ID,house,375000000,2.0,1.0,1.0,45.0,62.0,Rumah Citayam Tanpa Dp Langsung Huni Dekat Stasiun ,https://www.lamudi.co.id/rumah-citayam-tanpa-dp-langsung-huni-dekat-stasiun-166779632329.html,Depok,106.836005,-6.363618,107.0,3504672.8971962617,2
673,HO61E28CCE63B5AID,house,650000000,2.0,1.0,2.0,50.0,65.0,"Dijual Rumah Cluster 1 Lantai Parakan Residence, Ready Stock",https://www.lamudi.co.id/dijual-rumah-cluster-1-lantai-parakan-residence-ready-stock.html,Depok,106.76436,-6.3649,115.0,5652173.9130434785,2
674,HO607D7F5852BB5ID,house,890000000,3.0,2.0,2.0,76.0,80.0, Rumah Mewah Harga Murah Lokasi Strategis Cibubur,https://www.lamudi.co.id/rumah-mewah-harga-murah-lokasi-strategis-cibubur.html,Depok,106.89143481424,-6.3777006107306,156.0,5705128.205128205,2
675,HO62B9CD2D70705ID,house,890000000,3.0,2.0,1.0,61.0,75.0,CLUSTER DUA LANTAI GAK PAKE DP di cimanggis,https://www.lamudi.co.id/rumah-2-lantai-dp-0-di-depok-dua.html,Depok,106.8075,-6.39222,136.0,6544117.647058823,2
676,HO6310469326D3DID,house,865000000,3.0,2.0,1.0,76.0,60.0,Cluster Scandinavian 2 LT Kwalitas dan Desain Terbaik Bebas Banjir,https://www.lamudi.co.id/cluster-scandinavian-2-lt-kwalitas-dan-desain-terb-166201102760.html,Depok,106.86361,-6.37861,136.0,6360294.117647059,2
677,HO62D29760DFF85ID,house,375000000,2.0,1.0,0.0,40.0,60.0,Rumah murah syariah dekat masjid kubah mas dan pintu tol,https://www.lamudi.co.id/perumahan-syariah-tanpa-bank-dekat-masjid-kubah-ma-165980387735.html,Depok,106.7713459,-6.3992552,100.0,3750000.0,2
678,HO63201C1776CBDID,house,805000000,4.0,3.0,2.0,101.0,77.0,Dijual rumah Baru Amara Residence Hunian Asri Di Sawangan,https://www.lamudi.co.id/dijual-rumah-baru-amara-residence-hunian-asri-di-s-166304872775.html,Depok,106.7475,-6.38583,178.0,4522471.91011236,2
679,HO63257EAC15377ID,house,490000000,2.0,1.0,15.0,42.0,62.0,  Rumah Minimalis.DP 0.Dekat Mall& jalan provinsi / bisa angkutan umum,https://www.lamudi.co.id/rumah-minimalis-dp-0-dekat-mall-jalan-provinsi-bis-166340164447.html,Depok,106.74260435686,-6.3739329704924,104.0,4711538.461538462,2
680,HO617573E6EFD6BID,house,600000000,2.0,1.0,1.0,45.0,70.0,Di Jual Rumah Baru Minimalis Lokasi Strategis dan Asri,https://www.lamudi.co.id/di-jual-rumah-baru-minimalis-lokasi-strategis-dan-asri.html,Depok,106.844,-6.418272,115.0,5217391.304347826,2
681,HO627CB59444245ID,house,978576000,3.0,2.0,1.0,80.0,80.0,Rumah 2 lantai siap huni lokasi depok lingkungan asri onegate Sistem,https://www.lamudi.co.id/rumah-2-lantai-siap-huni-lokasi-depok-lingkungan-asri.html,Depok,107.83285,-6.3989,160.0,6116100.0,2
682,HO6358A871581DBID,house,717000000,3.0,1.0,1.0,75.0,96.0,Rumah Siap Huni hanya 717 JtDi Kawasan Ekslusif Grand Depok City Depok,https://www.lamudi.co.id/cluster-murah-di-kawasan-ekslusif-grand-depok-city-166675467330.html,Depok,106.85285,-6.43602,171.0,4192982.456140351,2
683,HO614FB23C18905ID,house,585000000,2.0,1.0,1.0,55.0,58.0,Rumah Cantik Termurah,https://www.lamudi.co.id/rumah-cantik-termurah.html,Depok,106.7618099,-6.4000961,113.0,5176991.150442478,2
684,HO6343CC4C27A7DID,house,2250000000,3.0,3.0,0.0,230.0,240.0,Rumah Dijual di Telaga Golf - Sawangan Depok,https://www.lamudi.co.id/rumah-dijual-di-telaga-golf-sawangan-depok-166538759681.html,Depok,106.75869,-6.40089,470.0,4787234.042553191,2
685,HO63631BE08C224ID,house,350000000,2.0,1.0,1.0,36.0,72.0,RUMAH DI KAWASAN BOJONGGEDE DEPOK LB 36/LT 72 350 JT CASH ONLY PROMO,https://www.lamudi.co.id/rumah-di-kawasan-bojonggede-depok-lb-36-lt-72-350-166743958474.html,Depok,106.76928,-6.43683,108.0,3240740.7407407407,2
686,HO6205E53B54CBEID,house,803000000,3.0,2.0,2.0,60.0,70.0,"Dijual Rumah 2 Lantai 800 Jutaan, AMANTA SAWANGAN",https://www.lamudi.co.id/dijual-rumah-2-lantai-800-jutaan-amanta-sawangan.html,Depok,106.76437,-6.36331,130.0,6176923.076923077,2
687,CO62F744BB00905ID,commercial-1,1500000000,0.0,0.0,0.0,86.0,52.0,Ruko Di Jual Area Depok Sangat Strategis Dekat Pintu Tol,https://www.lamudi.co.id/ruko-di-jual-area-depok-sangat-strategis-166037215527.html,Depok,106.75341442681,-6.374123982582,138.0,10869565.217391305,0
689,HO61ECD0B898B47ID,house,1320000000,3.0,2.0,0.0,90.0,96.0,"Dijual Perumahan Cluster 2 Lantai, Hanya Booking Fee Saja",https://www.lamudi.co.id/dijual-perumahan-cluster-2-lantai-hanya-booking-fee-saja.html,Depok,106.75974,-6.36798,186.0,7096774.193548387,2
690,HO60728BD69CF98ID,house,483000000,2.0,1.0,1.0,45.0,60.0,Ingin punya rumah murah dengan pembayaran KPR kami solusinya,https://www.lamudi.co.id/ingin-punya-rumah-murah-dengan-pembayaran-kpr-kami-solusinya.html,Depok,106.79720922946,-6.4159657815468,105.0,4600000.0,2
691,CO63073F19B2B91ID,commercial-1,1300000000,0.0,0.0,15.0,86.0,59.0,Ruko Baru di Cinere Tepi Jalan Ada 15 Parkir,https://www.lamudi.co.id/ruko-baru-di-cinere-tepi-jalan-ada-15-parkir-166141928965.html,Depok,106.75350366544,-6.3737031201128,145.0,8965517.24137931,2
692,HO621D9E8AE04ACID,house,805000000,2.0,1.0,2.0,56.0,105.0,Di jua rumah siap huni deket toll pamulqng ,https://www.lamudi.co.id/di-jua-rumah-siap-huni-deket-toll-pamulqng.html,Depok,106.74056,-6.37333,161.0,5000000.0,2
693,HO63576472A1976ID,house,543000000,2.0,1.0,15.0,48.0,69.0,Rumah Minimalis.DP 0.Depok.Tangsel.300 m dari jalan provinsi & mall,https://www.lamudi.co.id/rumah-minimalis-dp-0-depok-tangsel-300-m-dari-jala-166667173058.html,Depok,106.74254591057,-6.3739407185894,117.0,4641025.641025641,2
694,HO635141C499FB3ID,house,750000000,2.0,2.0,0.0,75.0,42.0,Rumah 2 Lantai Eksklusif Lokasi Strategis Dekat Gunadarma UI,https://www.lamudi.co.id/rumah-2-lantai-eksklusif-lokasi-strategis-dekat-gu-166626963629.html,Depok,106.8464,-6.35647,117.0,6410256.41025641,2
695,LA6381BB0E46EF0ID,land,945000000,0.0,0.0,0.0,0.0,105.0,Jual khusus kavling di cluster cinere depok dekat akses tol desari,https://www.lamudi.co.id/jual-khusus-kavling-di-cluster-cinere-depok-dekat-166944641438.html,Depok,106.785,-6.34981,105.0,9000000.0,2
696,HO6340D6A11575DID,house,250000000,2.0,1.0,0.0,50.0,55.0,Dijual rumah Sukatani Cimanggis Depok 55m²(250jt)akses motor ,https://www.lamudi.co.id/dijual-rumah-sukatani-cimanggis-depok-55m-250jt-ak-166519363391.html,Depok,106.87942,-6.39268,105.0,2380952.380952381,2
697,HO6364C1AAD28F4ID,house,1450000000,3.0,2.0,1.0,109.0,127.0,Rumah Second 1 Lt Di Dalam Perumahan Di Tole Iskandar Depok ,https://www.lamudi.co.id/rumah-second-1-lt-di-hook-dalam-perumahan-di-tole-166754756298.html,Depok,106.85456,-6.4085,236.0,6144067.796610169,2
698,HO638167BFEAA70ID,house,981000000,4.0,2.0,1.0,180.0,100.0,Rumah MURAH di SUKMAJAYA Dekat Jl Raya Bogor LUAS 100 meter,https://www.lamudi.co.id/rumah-murah-di-sukmajaya-dekat-jl-raya-bogor-luas-166942508740.html,Depok,106.85455,-6.37558,280.0,3503571.4285714286,2
699,HO631A1506E2E8EID,house,900000000,3.0,2.0,1.0,70.0,57.0,Rumah dua lantai di Beji dekat tol kampus UI Depok ,https://www.lamudi.co.id/rumah-dua-lantai-di-beji-dekat-tol-kampus-ui-depok-166265370235.html,Depok,106.82306,-6.37778,127.0,7086614.173228347,2
700,HO626FA41C630C9ID,house,770000000,3.0,2.0,0.0,72.0,72.0,RUMAH 700 JUTAAN BANGUNAN KONSEP EROPA CLUSTER KOMPLEK MURAH KPR,https://www.lamudi.co.id/rumah-700-jutaan-bangunan-konsep-eropa-cluster-komplek-murah-kpr.html,Depok,106.861701,-6.372532,144.0,5347222.222222222,2
701,HO62C41070489DDID,house,275000000,2.0,2.0,0.0,100.0,45.0,Rumah dijual lantai 3(275jt) akses mobil GG Nangka Cimanggis Depok,https://www.lamudi.co.id/rumah-dijual-lantai-3-275jt-akses-mobil-gg-nangka-cimanggis-depok.html,Depok,106.890624,-6.391986,145.0,1896551.7241379311,2
702,HO62AC74E23A12AID,house,425000000,3.0,2.0,0.0,40.0,50.0,Rumah DP 0 Rupiah Kota Depok,https://www.lamudi.co.id/rumah-murah-tanpa-dp-114.html,Depok,106.76049448466,-6.4317584351817,90.0,4722222.222222222,2
703,HO6347BA84D5B77ID,house,2900000000,5.0,3.0,1.0,220.0,140.0,Rumah mewah harga pasaran cinere depok,https://www.lamudi.co.id/rumah-mewah-harga-pasaran-cinere-depok-166564518818.html,Depok,106.77886,-6.34781,360.0,8055555.555555556,2
704,HO62261C48D7008ID,house,1400000000,3.0,3.0,2.0,90.0,70.0,#rumahminimalis -cinere dekat ke jakarta selatan,https://www.lamudi.co.id/rumahminimalis-cinere-dekat-ke-jakarta-selatan.html,Depok,106.79417,-6.37472,160.0,8750000.0,2
705,HO6230249275AFAID,house,575000000,2.0,1.0,0.0,40.0,108.0,"Rumah Siap Huni Berkualitas Diskon Khusus Maret, Bojongsari Depok",https://www.lamudi.co.id/rumah-siap-huni-berkualitas-diskon-khusus-maret-bojongsari-depok.html,Depok,106.74364358384,-6.4382761572285,148.0,3885135.135135135,2
706,HO63564023EF706ID,house,600000000,6.0,6.0,0.0,180.0,190.0,Kontrakan dijual 6pintu(600jt)akses mobil Margonda Depok ,https://www.lamudi.co.id/kontrakan-dijual-6pintu-600jt-akses-mobil-margonda-16665968996.html,Depok,106.82656,-6.38856,370.0,1621621.6216216215,2
707,CO636BBA79DFBCEID,commercial-1,325000000,0.0,0.0,1.0,30.0,70.0,Dijual kios pinggir jalan raya ,https://www.lamudi.co.id/dijual-kios-pinggir-jalan-raya-166800447342.html,Depok,106.83902,-6.43453,100.0,3250000.0,2
708,HO62C47AC0CEF94ID,house,236000000,2.0,1.0,0.0,21.0,50.0,PERUMAHAN KONSEP MEZZANINE HARGA TERJANGKAU DI CIPAYUNG DEPOK JAWA BARAT,https://www.lamudi.co.id/perumahan-konsep-mezzanine-harga-terjangkau-di-cipayung-depok-jawa-barat.html,Depok,106.8035,-6.42077,71.0,3323943.6619718308,2
709,HO632555704ED86ID,house,300000000,3.0,1.0,1.0,40.0,60.0,Rumah nyaman di depok,https://www.lamudi.co.id/rumah-nyaman-di-depok-166339108871.html,Depok,106.76980514282,-6.4041447233019,100.0,3000000.0,2
710,HO62123C5C39BF7ID,house,795000000,3.0,3.0,2.0,90.0,90.0,Rumah Dijual 795jt 2Lt Murah Cluster Indah Pancoran Mas Depok(5 Ment tol Desari),https://www.lamudi.co.id/rumah-dijual-795jt-cluster-indah-pancoran-mas-depo-165985821319.html,Depok,106.804182,-6.381591,180.0,4416666.666666667,2
711,HO62FEC5CFBAF94ID,house,470000000,2.0,2.0,0.0,46.0,40.0,Rumah Minimalis DP Mulai 0% di Mekarsari Depok.,https://www.lamudi.co.id/rumah-minimalis-dp-mulai-0-di-mekarsari-depok-166086395117.html,Depok,107.079671,-7.190153,86.0,5465116.279069767,2
712,HO623580070BE8CID,house,275000000,2.0,1.0,1.0,40.0,55.0,Dijual Cepat Rumah Baru 1 Lantai di Depok,https://www.lamudi.co.id/dijual-cepat-rumah-baru-1-lantai-di-depok.html,Depok,106.83727817474,-6.3970146388134,95.0,2894736.8421052634,2
713,HO625900BB13776ID,house,900000000,3.0,2.0,0.0,70.0,60.0,Rumah 2 lantai dekat kampus UI,https://www.lamudi.co.id/rumah-2-lantai-dekat-kampus-ui.html,Depok,106.80528,-6.38111,130.0,6923076.923076923,2
714,HO5D6EE7E50BFDDID,house,405000000,2.0,1.0,1.0,38.0,60.0,Mau Punya Rumah Disawangan Harga Terjangkau Unit Readystock?,https://www.lamudi.co.id/mau-punya-rumah-disawangan-harga-terjangkau-unit-readystock.html,Depok,106.76704783195,-6.4256100242089,98.0,4132653.06122449,2
715,HO6309CB2926AA1ID,house,490000000,2.0,1.0,15.0,42.0,62.0,Rumah Minimalis.DP 0.Dekat jalan provinsi.Bisa angkutan umum.Dekat mal,https://www.lamudi.co.id/rumah-minimalis-dp-0-dekat-jalan-provinsi-bisa-ang-166158621746.html,Depok,106.74243245603,-6.3740663919461,104.0,4711538.461538462,2
716,HO6350CD1EB71C7ID,house,2600000000,3.0,2.0,0.0,180.0,216.0,RUMAH DIJUAL DI MEGAPOLITAN CINERE RUMAH SIAP HUNI NEGO SAMPAI JADI,https://www.lamudi.co.id/rumah-dijual-di-megapolitan-cinere-rumah-siap-huni-166623977492.html,Depok,106.78436385039,-6.3289173831344,396.0,6565656.565656566,2
717,HO637C3BAA95CD1ID,house,1757300000,3.0,2.0,2.0,90.0,90.0,Townhouse model scandinavia mulai 8jtaan,https://www.lamudi.co.id/townhouse-model-scandinavia-mulai-8jtaan-166908612273.html,Depok,106.79902,-6.3954,180.0,9762777.777777778,0
